abundance.k
bin1	660.774268087362
bin10	899.635654016828
bin11	207.07521133203
bin12	154.60559380103
bin13	7812.60453185888
bin14	320.012952773245
bin15	374.890663412495
bin16	77.6135983857694
bin17	118.858252992573
bin18	5822.05505018522
bin19	60.4541392801266
bin2	647.268190365967
bin20	132.433646194287
bin21	209.142712807538
bin22	60.2961123445874
bin23	2453.56158430834
bin24	6360.14384056804
bin25	12603.1056058965
bin26	1164.20436740009
bin27	22553.5818264422
bin28	437.006831632585
bin29	14.7820104644306
bin3	1016.5255685582
bin30	684.586796991295
bin31	162.896978703579
bin32	9.24454761578935
bin33	478.658687349883
bin34	8.2634068273657
bin35	2064.41365006018
bin36	5471.0504818171
bin37	368.986531469737
bin38	71.0902218239683
bin39	1992.85882854889
bin4	21.4686298837592
bin40	483.942357934556
bin41	885.902791865742
bin42	984.870773724715
bin43	25.233406049917
bin44	1764.34995471916
bin45	137.919374928172
bin46	4428.44698389915
bin47	245.282166393588
bin48	232.211340001951
bin49	171.558575665216
bin5	105.154823826721
bin50	1759.95580033706
bin51	57.0081499222366
bin52	3630.18970545158
bin53	380.007310238393
bin54	686.285512812685
bin55	285.039890201139
bin56	248.165936430969
bin57	983.644896763816
bin58	531.477485534523
bin59	1502.70038172854
bin6	1271.83255195372
bin60	25.2247976625416
bin61	133.715145302639
bin62	17.6315742314597
bin63	14.9477344175241
bin64	52.0998298548748
bin65	19.1578438994939
bin7	1937.82131541665
bin8	1442.18471051133
bin9	61.4694367222488
